,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,Shares,Cost,Result,Profit,Return_Pct
67,2025-03-04 02:00:00,2025-03-04 13:15:00,long,136.44,135.15,1.192836627956189,163.56438266593412,stop_loss,-3.158571748996536,-1.931087745091571
68,2025-03-04 05:15:00,2025-03-04 13:15:00,long,137.17,134.78,0.8898663857895812,122.67328699945062,stop_loss,-3.336776480114466,-2.7200514160262204
69,2025-03-04 10:30:00,2025-03-04 13:15:00,long,135.99,134.58,0.670181840028466,91.59371856759846,stop_loss,-1.8516118967226447,-2.0215489944936658
70,2025-03-04 14:00:00,2025-03-04 14:45:00,long,133.5,136.09999999999997,1.20048742022089,161.06639595248623,take_profit,1.5030102501165175,0.9331619058266492
71,2025-03-04 18:00:00,2025-03-04 19:00:00,short,140.42,141.94,1.1439891307953567,161.44214851501536,stop_loss,-1.74755779620304,-1.0824668850591417
72,2025-03-04 18:15:00,2025-03-04 19:15:00,short,141.4,142.88,0.8520453699413929,121.08161138626151,stop_loss,-1.2673322832508234,-1.046676096181043
73,2025-03-04 19:15:00,2025-03-04 21:00:00,short,143.42,142.16,0.8880760882541837,128.0047119403021,take_profit,1.1245707505562734,0.8785385580811609
74,2025-03-04 01:45:00,2025-03-04 21:30:00,long,136.03,146.01000000000002,1.5952425153112544,218.08584355457887,take_profit,13.670909307714453,6.268590883705446
75,2025-03-04 19:00:00,2025-03-04 21:30:00,short,142.87,145.20000000000002,0.910509092525747,130.73485621939923,stop_loss,-2.1320936165129183,-1.6308532232099133
76,2025-03-05 03:15:00,2025-03-05 03:30:00,short,145.17,144.25000000000003,1.496791947778063,218.37573349423604,take_profit,1.3839338349155241,0.6337397533925411
77,2025-03-05 03:30:00,2025-03-05 04:30:00,short,143.97,141.47,1.511659020677435,218.72171695296493,take_profit,3.798043289452039,1.736472876293665
78,2025-03-05 03:45:00,2025-03-05 04:30:00,short,143.2,141.33999999999997,1.1398405160977496,164.0412877147237,take_profit,2.130703876741535,1.2988826815642531
79,2025-03-05 04:45:00,2025-03-05 05:15:00,long,141.49,142.33000000000004,1.1614338218328457,165.15292780838496,take_profit,-0.6725863262233247,-0.40725062228607783
80,2025-03-05 05:15:00,2025-03-05 05:45:00,long,142.51,142.0,0.9357367765254633,134.01860726275697,stop_loss,-1.8083581074742767,-1.3493336070332447
81,2025-03-05 05:00:00,2025-03-05 06:15:00,long,142.16,141.49,0.8669699886631052,123.86469585628875,stop_loss,-1.8104500788257099,-1.4616352676683952
82,2025-03-05 05:30:00,2025-03-05 06:15:00,long,142.1,141.69,0.7038274878042422,100.51395544706772,stop_loss,-1.2872652838195506,-1.2806831430461867
83,2025-03-05 04:30:00,2025-03-05 07:00:00,long,141.23,143.54999999999998,1.551429313423771,220.20390374451333,take_profit,1.3902358077590975,0.6313402188237714
84,2025-03-05 06:15:00,2025-03-05 07:00:00,long,141.32,143.41999999999996,1.1530112166263171,163.75826285929926,take_profit,0.7797814858043637,0.47617840601689226
85,2025-03-05 09:30:00,2025-03-05 10:30:00,short,146.02,147.21000000000004,1.4947297693072674,219.3517431188184,stop_loss,-1.7876220676030812,-0.8149568552253366
86,2025-03-05 09:45:00,2025-03-05 10:30:00,short,145.06,146.02,1.1284663634750134,164.51380733911384,stop_loss,-1.0887443474807128,-0.6617951192610076
87,2025-03-05 10:00:00,2025-03-05 10:30:00,short,145.69,146.35999999999999,0.8426899445004055,123.38535550433538,stop_loss,-0.5674252741293344,-0.4598805683300048
88,2025-03-05 10:15:00,2025-03-05 10:30:00,short,145.77,146.52,0.6316706010200867,92.53901662825152,stop_loss,-0.47612171551888594,-0.5145091582630124
89,2025-03-05 14:15:00,2025-03-05 14:45:00,long,143.83,143.3,1.5107094352864436,218.37176476763543,stop_loss,-2.969526001470797,-1.3598488818509133
90,2025-03-05 14:45:00,2025-03-05 15:00:00,long,143.3,142.07000000000002,1.5111420098896147,217.62938326726768,stop_loss,-4.014877648975187,-1.844823336214931
91,2025-03-05 15:00:00,2025-03-05 15:30:00,long,142.04,140.77999999999997,1.5175156592076504,216.6256638550239,stop_loss,-4.057988624287191,-1.8732723316674926
92,2025-03-05 15:30:00,2025-03-05 17:15:00,long,140.5,142.56,1.5269642300876551,215.6111666989521,take_profit,0.9844338391375231,0.4565783183725556
93,2025-03-05 15:45:00,2025-03-05 17:30:00,long,141.22,142.85999999999999,1.139384334694,161.7083750242141,take_profit,0.2502087998988145,0.1547284114761208
94,2025-03-06 03:30:00,2025-03-06 05:00:00,short,148.45,149.45,1.085444254101895,161.9398705190334,stop_loss,-1.0908714753724098,-0.6736274840013508
95,2025-03-06 03:45:00,2025-03-06 05:00:00,short,148.88,149.53,0.81173192934625,121.45490288927505,stop_loss,-0.530263882845432,-0.43659322944652934
96,2025-03-06 04:00:00,2025-03-06 05:00:00,short,148.61,149.62,0.6099050348617339,91.09117716695629,stop_loss,-0.6190841056364036,-0.6796312495794368
97,2025-03-06 05:45:00,2025-03-06 06:15:00,short,150.53,149.09,1.0667437122040753,161.37981565306984,take_profit,1.5437915003017508,0.9566199428685394
98,2025-03-06 03:00:00,2025-03-06 08:45:00,short,149.1,150.67999999999998,1.4409496939094684,215.91982735871122,stop_loss,-2.2880840189588127,-1.0596914822266787
99,2025-03-06 06:15:00,2025-03-06 08:45:00,short,149.01,150.28,0.8781476690982687,131.50704809319464,stop_loss,-1.1208237774536087,-0.8522917924971736
100,2025-03-06 06:00:00,2025-03-06 10:30:00,short,150.28,151.21,0.8013887293622544,121.03486173980238,stop_loss,-0.7490179758984254,-0.6188448229970676
101,2025-03-06 10:45:00,2025-03-06 11:00:00,short,151.92,152.35,1.406253611646516,214.70623892474538,stop_loss,-0.6077124982730595,-0.28304370721433153
102,2025-03-06 11:00:00,2025-03-06 12:15:00,short,152.65,150.82999999999996,1.3985383322508138,214.55431080017712,take_profit,2.5580664635199923,1.1922698984605442
103,2025-03-06 11:45:00,2025-03-06 12:15:00,short,151.8,151.2,0.7910827930512107,120.68679982509964,take_profit,0.4770229242098907,0.39525691699605625
104,2025-03-06 11:15:00,2025-03-06 12:45:00,short,151.89,149.39,1.0541520660581016,160.91573310013285,take_profit,2.6485570659709765,1.645927974191847
