,timestamp,Portfolio_Value,Budget,Active_Positions,Peak,Drawdown
288,2025-03-02 19:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
289,2025-03-02 19:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
290,2025-03-02 19:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
291,2025-03-02 20:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
292,2025-03-02 20:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
293,2025-03-02 20:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
294,2025-03-02 20:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
295,2025-03-02 21:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
296,2025-03-02 21:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
297,2025-03-02 21:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
298,2025-03-02 21:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
299,2025-03-02 22:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
300,2025-03-02 22:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
301,2025-03-02 22:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
302,2025-03-02 22:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
303,2025-03-02 23:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
304,2025-03-02 23:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
305,2025-03-02 23:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
306,2025-03-02 23:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
307,2025-03-03 00:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
308,2025-03-03 00:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
309,2025-03-03 00:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
310,2025-03-03 00:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
311,2025-03-03 01:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
312,2025-03-03 01:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
313,2025-03-03 01:30:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
314,2025-03-03 01:45:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
315,2025-03-03 02:00:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
316,2025-03-03 02:15:00,940.3585799388917,940.3585799388917,0,1006.5677389669902,-6.577715186465937
317,2025-03-03 02:30:00,939.1889797150872,705.2689349541688,1,1006.5677389669902,-6.6939120581245515
318,2025-03-03 02:45:00,937.4051112444519,705.2689349541688,1,1006.5677389669902,-6.871134951485514
319,2025-03-03 03:00:00,939.3673665621507,705.2689349541688,1,1006.5677389669902,-6.676189768788454
320,2025-03-03 03:15:00,939.4507109554086,528.9517012156266,2,1006.5677389669902,-6.667909710722675
321,2025-03-03 03:30:00,935.5086627096704,702.617772835657,1,1006.5677389669902,-7.0595423940613795
322,2025-03-03 03:45:00,934.1501782589559,702.617772835657,1,1006.5677389669902,-7.194504443620875
323,2025-03-03 04:00:00,931.2457094430852,699.3040632555172,1,1006.5677389669902,-7.483056192641913
324,2025-03-03 04:15:00,933.6722522552478,699.3040632555172,1,1006.5677389669902,-7.241985202759704
325,2025-03-03 04:30:00,934.0445059821136,699.3040632555172,1,1006.5677389669902,-7.205002721357334
326,2025-03-03 04:45:00,933.6860394303169,699.3040632555172,1,1006.5677389669902,-7.240615481226287
327,2025-03-03 05:00:00,933.0242550269999,699.3040632555172,1,1006.5677389669902,-7.306362114830522
328,2025-03-03 05:15:00,932.9828935017925,699.3040632555172,1,1006.5677389669902,-7.310471279430786
329,2025-03-03 05:30:00,933.9066342314226,699.3040632555172,1,1006.5677389669902,-7.218699936691541
330,2025-03-03 05:45:00,932.9415319765852,699.3040632555172,1,1006.5677389669902,-7.31458044403105
331,2025-03-03 06:00:00,933.8239111810079,699.3040632555172,1,1006.5677389669902,-7.226918265892069
332,2025-03-03 06:15:00,933.0931909023453,699.3040632555172,1,1006.5677389669902,-7.299513507163413
333,2025-03-03 06:30:00,931.9626425466787,699.3040632555172,1,1006.5677389669902,-7.411830672903985
334,2025-03-03 06:45:00,927.2439330925695,696.2989933434861,1,1006.5677389669902,-7.880622714555541
335,2025-03-03 07:00:00,923.374933758681,923.374933758681,0,1006.5677389669902,-8.264998170285832
336,2025-03-03 07:15:00,922.2264574729115,692.5312003190107,1,1006.5677389669902,-8.379096431268064
337,2025-03-03 07:30:00,922.7474330507378,519.3984002392581,2,1006.5677389669902,-8.327338804070417
338,2025-03-03 07:45:00,921.3046798035551,519.3984002392581,2,1006.5677389669902,-8.470672748854236
339,2025-03-03 08:00:00,920.4340528440484,519.3984002392581,2,1006.5677389669902,-8.55716737070653
340,2025-03-03 08:15:00,923.5434348422868,519.3984002392581,2,1006.5677389669902,-8.248258006948317
341,2025-03-03 08:30:00,924.0658110179909,519.3984002392581,2,1006.5677389669902,-8.196361233836935
342,2025-03-03 08:45:00,919.9116766683444,519.3984002392581,2,1006.5677389669902,-8.609064143817912
343,2025-03-03 09:00:00,919.6878011644712,519.3984002392581,2,1006.5677389669902,-8.6313056180085
344,2025-03-03 09:15:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
345,2025-03-03 09:30:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
346,2025-03-03 09:45:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
347,2025-03-03 10:00:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
348,2025-03-03 10:15:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
349,2025-03-03 10:30:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
350,2025-03-03 10:45:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
351,2025-03-03 11:00:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
352,2025-03-03 11:15:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
353,2025-03-03 11:30:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
354,2025-03-03 11:45:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
355,2025-03-03 12:00:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
356,2025-03-03 12:15:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
357,2025-03-03 12:30:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
358,2025-03-03 12:45:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
359,2025-03-03 13:00:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
360,2025-03-03 13:15:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
361,2025-03-03 13:30:00,913.4238931665407,913.4238931665407,0,1006.5677389669902,-9.253609289727505
362,2025-03-03 13:45:00,913.4238931665407,685.0679198749056,1,1006.5677389669902,-9.253609289727505
363,2025-03-03 14:00:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
364,2025-03-03 14:15:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
365,2025-03-03 14:30:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
366,2025-03-03 14:45:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
367,2025-03-03 15:00:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
368,2025-03-03 15:15:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
369,2025-03-03 15:30:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
370,2025-03-03 15:45:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
371,2025-03-03 16:00:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
372,2025-03-03 16:15:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
373,2025-03-03 16:30:00,912.3955756333099,912.3955756333099,0,1006.5677389669902,-9.355770077662761
374,2025-03-03 16:45:00,911.2607552656068,684.2966817249825,1,1006.5677389669902,-9.468511657168154
375,2025-03-03 17:00:00,910.4383151728416,513.2225112937369,2,1006.5677389669902,-9.550219033723783
376,2025-03-03 17:15:00,908.6960439401951,384.9168834703027,3,1006.5677389669902,-9.723309345006214
377,2025-03-03 17:30:00,905.0213519584421,680.1075540031816,1,1006.5677389669902,-10.08838084884005
378,2025-03-03 17:45:00,906.1970344619374,680.1075540031816,1,1006.5677389669902,-9.971579717830037
379,2025-03-03 18:00:00,908.3046604133255,680.1075540031816,1,1006.5677389669902,-9.762192324434038
380,2025-03-03 18:15:00,903.7883190889227,680.1075540031816,1,1006.5677389669902,-10.21087959599688
381,2025-03-03 18:30:00,901.4189580493041,676.906141598668,1,1006.5677389669902,-10.446269719074952
382,2025-03-03 18:45:00,897.5277613060613,673.9841096731693,1,1006.5677389669902,-10.832850432185847
383,2025-03-03 19:00:00,895.4213602660308,673.9841096731693,1,1006.5677389669902,-11.042116133686697
384,2025-03-03 19:15:00,893.3296893032033,673.9841096731693,1,1006.5677389669902,-11.249918438673557
385,2025-03-03 19:30:00,889.6593991727025,668.0754890425151,1,1006.5677389669902,-11.614552629539588
386,2025-03-03 19:45:00,889.3864939121933,668.0754890425151,1,1006.5677389669902,-11.64166508804032
387,2025-03-03 20:00:00,885.7052104172191,501.0566167818863,2,1006.5677389669902,-12.007391442309556
388,2025-03-03 20:15:00,879.4125465008058,716.1772206590119,1,1006.5677389669902,-12.632551942970071
389,2025-03-03 20:30:00,881.3617283044703,716.1772206590119,1,1006.5677389669902,-12.438905581358595
390,2025-03-03 20:45:00,882.3305523962324,716.1772206590119,1,1006.5677389669902,-12.34265531878248
391,2025-03-03 21:00:00,879.8623576862667,716.1772206590119,1,1006.5677389669902,-12.587864321059739
392,2025-03-03 21:15:00,882.6996282407133,716.1772206590119,1,1006.5677389669902,-12.305988552086811
393,2025-03-03 21:30:00,881.5001317461506,716.1772206590119,1,1006.5677389669902,-12.42515554384772
394,2025-03-03 21:45:00,880.1506981897675,716.1772206590119,1,1006.5677389669902,-12.559218409578744
395,2025-03-03 22:00:00,880.6697110960687,716.1772206590119,1,1006.5677389669902,-12.507655768912961
396,2025-03-03 22:15:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
397,2025-03-03 22:30:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
398,2025-03-03 22:45:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
399,2025-03-03 23:00:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
400,2025-03-03 23:15:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
401,2025-03-03 23:30:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
402,2025-03-03 23:45:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
403,2025-03-04 00:00:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
404,2025-03-04 00:15:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
405,2025-03-04 00:30:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
406,2025-03-04 00:45:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
407,2025-03-04 01:00:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
408,2025-03-04 01:15:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
409,2025-03-04 01:30:00,877.4832025237822,877.4832025237822,0,1006.5677389669902,-12.824227465871651
410,2025-03-04 01:45:00,876.3918055057179,658.1124018928367,1,1006.5677389669902,-12.9326550436504
411,2025-03-04 02:00:00,871.2583700215265,654.2575306637366,1,1006.5677389669902,-13.442649084335601
412,2025-03-04 02:15:00,871.0986663052124,490.6931479978025,2,1006.5677389669902,-13.458515251125135
413,2025-03-04 02:30:00,869.0354877391945,490.6931479978025,2,1006.5677389669902,-13.663486907392919
414,2025-03-04 02:45:00,870.290123353665,490.6931479978025,2,1006.5677389669902,-13.538841981284122
415,2025-03-04 03:00:00,869.1191301134926,490.6931479978025,2,1006.5677389669902,-13.655177245652329
416,2025-03-04 03:15:00,871.1265470966451,490.6931479978025,2,1006.5677389669902,-13.455745363878268
417,2025-03-04 03:30:00,869.0076069477619,490.6931479978025,2,1006.5677389669902,-13.666256794639775
418,2025-03-04 03:45:00,871.9629708396253,490.6931479978025,2,1006.5677389669902,-13.372648746472404
419,2025-03-04 04:00:00,868.1154216219163,490.6931479978025,2,1006.5677389669902,-13.754893186539363
420,2025-03-04 04:15:00,871.3495934281066,490.6931479978025,2,1006.5677389669902,-13.433586265903363
421,2025-03-04 04:30:00,869.6209843592808,490.6931479978025,2,1006.5677389669902,-13.605319275208805
422,2025-03-04 04:45:00,872.158136379654,490.6931479978025,2,1006.5677389669902,-13.353259535744378
423,2025-03-04 05:00:00,872.6878714168749,490.6931479978025,2,1006.5677389669902,-13.300631678053987
424,2025-03-04 05:15:00,870.8477391823184,490.6931479978025,2,1006.5677389669902,-13.483444236346887
425,2025-03-04 05:30:00,872.5236492191038,368.0198609983519,3,1006.5677389669902,-13.316946744731927
426,2025-03-04 05:45:00,874.4729603495041,368.0198609983519,3,1006.5677389669902,-13.123287534831086
427,2025-03-04 06:00:00,875.429226187059,368.0198609983519,3,1006.5677389669902,-13.028284903558962
428,2025-03-04 06:15:00,875.8338001952553,368.0198609983519,3,1006.5677389669902,-12.988091482636143
429,2025-03-04 06:30:00,874.5097398047948,368.0198609983519,3,1006.5677389669902,-13.119633587474455
430,2025-03-04 06:45:00,876.3854920246138,368.0198609983519,3,1006.5677389669902,-12.933282272286862
431,2025-03-04 07:00:00,874.5832987153758,368.0198609983519,3,1006.5677389669902,-13.112325692761228
432,2025-03-04 07:15:00,872.5236492191038,368.0198609983519,3,1006.5677389669902,-13.316946744731927
433,2025-03-04 07:30:00,867.4480843890052,368.0198609983519,3,1006.5677389669902,-13.821191479945426
434,2025-03-04 07:45:00,868.9028799185945,276.01489574876393,4,1006.5677389669902,-13.676661164371994
435,2025-03-04 08:00:00,871.9910647088564,276.01489574876393,4,1006.5677389669902,-13.369857690476527
436,2025-03-04 08:15:00,866.9890752598408,276.01489574876393,4,1006.5677389669902,-13.866792894673408
437,2025-03-04 08:30:00,866.9020841389884,276.01489574876393,4,1006.5677389669902,-13.875435246050749
438,2025-03-04 08:45:00,873.4264182029216,276.01489574876393,4,1006.5677389669902,-13.22725889275047
439,2025-03-04 09:00:00,873.2800963392722,275.84952845006137,4,1006.5677389669902,-13.241795605778805
440,2025-03-04 09:15:00,873.6709712382983,275.84952845006137,4,1006.5677389669902,-13.202963157261504
441,2025-03-04 09:30:00,874.365859947678,275.84952845006137,4,1006.5677389669902,-13.133927693230751
442,2025-03-04 09:45:00,867.2742758726699,366.37487427039383,3,1006.5677389669902,-13.83845892351695
443,2025-03-04 10:00:00,871.4303543205044,366.37487427039383,3,1006.5677389669902,-13.425562872218933
444,2025-03-04 10:15:00,866.759363498602,366.37487427039383,3,1006.5677389669902,-13.889614186509613
445,2025-03-04 10:30:00,866.244451124534,366.37487427039383,3,1006.5677389669902,-13.9407694495023
446,2025-03-04 10:45:00,866.0829966247313,274.7811557027954,4,1006.5677389669902,-13.956809552274551
447,2025-03-04 11:00:00,868.3440228566556,274.7811557027954,4,1006.5677389669902,-13.732182222747314
448,2025-03-04 11:15:00,870.2571988990533,274.7811557027954,4,1006.5677389669902,-13.542112943916552
449,2025-03-04 11:30:00,874.9096951839749,274.7811557027954,4,1006.5677389669902,-13.079899015850827
450,2025-03-04 11:45:00,872.779112773123,274.7811557027954,4,1006.5677389669902,-13.291567076366906
451,2025-03-04 12:00:00,870.996380551798,274.7811557027954,4,1006.5677389669902,-13.468677086186464
452,2025-03-04 12:15:00,870.5615678148893,274.7811557027954,4,1006.5677389669902,-13.51187464955711
453,2025-03-04 12:30:00,865.0829273298416,274.7811557027954,4,1006.5677389669902,-14.056163948027
454,2025-03-04 12:45:00,864.4307082244788,274.7811557027954,4,1006.5677389669902,-14.120960293082929
455,2025-03-04 13:00:00,869.8658674358358,274.7811557027954,4,1006.5677389669902,-13.580990750950095
456,2025-03-04 13:15:00,867.648322477602,274.7811557027954,4,1006.5677389669902,-13.801298324140298
457,2025-03-04 13:30:00,858.0599857119593,644.2655838099449,1,1006.5677389669902,-14.75387572101604
458,2025-03-04 13:45:00,856.2573616696575,644.2655838099449,1,1006.5677389669902,-14.932961933748413
459,2025-03-04 14:00:00,858.873559394768,644.2655838099449,1,1006.5677389669902,-14.673049200225341
460,2025-03-04 14:15:00,856.4291342509999,483.1991878574587,2,1006.5677389669902,-14.915896755251957
461,2025-03-04 14:30:00,861.4894054343131,483.1991878574587,2,1006.5677389669902,-14.413171405788006
462,2025-03-04 14:45:00,862.3281244149729,483.1991878574587,2,1006.5677389669902,-14.329846762230435
463,2025-03-04 15:00:00,868.1613531196034,645.7685940600614,1,1006.5677389669902,-13.750330006545719
464,2025-03-04 15:15:00,865.832299047249,645.7685940600614,1,1006.5677389669902,-13.981715732730882
465,2025-03-04 15:30:00,861.5410966810617,645.7685940600614,1,1006.5677389669902,-14.408036009058357
466,2025-03-04 15:45:00,862.3387179387173,645.7685940600614,1,1006.5677389669902,-14.328794322008642
467,2025-03-04 16:00:00,863.279911022751,645.7685940600614,1,1006.5677389669902,-14.235289131289974
468,2025-03-04 16:15:00,866.0875378496988,645.7685940600614,1,1006.5677389669902,-13.956358392874968
469,2025-03-04 16:30:00,864.3008662325502,645.7685940600614,1,1006.5677389669902,-14.13385977186633
470,2025-03-04 16:45:00,859.2279950338605,645.7685940600614,1,1006.5677389669902,-14.637836901502531
471,2025-03-04 17:00:00,858.5579931774296,645.7685940600614,1,1006.5677389669902,-14.7043999186243
472,2025-03-04 17:15:00,863.2320537472916,645.7685940600614,1,1006.5677389669902,-14.240043632512966
473,2025-03-04 17:30:00,864.3487235080095,645.7685940600614,1,1006.5677389669902,-14.129105270643361
474,2025-03-04 17:45:00,868.0337337183785,645.7685940600614,1,1006.5677389669902,-13.763008676473676
475,2025-03-04 18:00:00,868.2730200956752,645.7685940600614,1,1006.5677389669902,-13.73923617035876
476,2025-03-04 18:15:00,869.7725480600678,484.3264455450461,2,1006.5677389669902,-13.590261798705283
477,2025-03-04 18:30:00,870.2147763768934,363.2448341587846,3,1006.5677389669902,-13.546327515923739
478,2025-03-04 18:45:00,870.615568362319,363.2448341587846,3,1006.5677389669902,-13.506509829551538
479,2025-03-04 19:00:00,870.5594574843593,363.2448341587846,3,1006.5677389669902,-13.512084305643658
480,2025-03-04 19:15:00,870.6808277325634,392.2045686581977,3,1006.5677389669902,-13.500026473517156
481,2025-03-04 19:30:00,871.0426055256586,384.0141358209063,3,1006.5677389669902,-13.464084750065297
482,2025-03-04 19:45:00,871.2947504308397,384.0141358209063,3,1006.5677389669902,-13.439034781203796
483,2025-03-04 20:00:00,871.1076751786086,384.0141358209063,3,1006.5677389669902,-13.457620241972002
484,2025-03-04 20:15:00,871.1076751786086,384.0141358209063,3,1006.5677389669902,-13.457620241972002
485,2025-03-04 20:30:00,871.0873409120617,384.0141358209063,3,1006.5677389669902,-13.45964040075116
486,2025-03-04 20:45:00,870.9816027260179,384.0141358209063,3,1006.5677389669902,-13.470145226402774
487,2025-03-04 21:00:00,871.1422434317383,384.0141358209063,3,1006.5677389669902,-13.454185972047439
488,2025-03-04 21:15:00,871.1537708104922,513.1434185117646,2,1006.5677389669902,-13.453040755654378
489,2025-03-04 21:30:00,871.7220995514042,513.1434185117646,2,1006.5677389669902,-13.396578709543583
490,2025-03-04 21:45:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
491,2025-03-04 22:00:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
492,2025-03-04 22:15:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
493,2025-03-04 22:30:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
494,2025-03-04 22:45:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
495,2025-03-04 23:00:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
496,2025-03-04 23:15:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
497,2025-03-04 23:30:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
498,2025-03-04 23:45:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
499,2025-03-05 00:00:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
500,2025-03-05 00:15:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
501,2025-03-05 00:30:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
502,2025-03-05 00:45:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
503,2025-03-05 01:00:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
504,2025-03-05 01:15:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
505,2025-03-05 01:30:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
506,2025-03-05 01:45:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
507,2025-03-05 02:00:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
508,2025-03-05 02:15:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
509,2025-03-05 02:30:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
510,2025-03-05 02:45:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
511,2025-03-05 03:00:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
512,2025-03-05 03:15:00,873.5029339769442,873.5029339769442,0,1006.5677389669902,-13.21965724101255
513,2025-03-05 03:30:00,873.5029339769442,655.1272004827081,1,1006.5677389669902,-13.21965724101255
514,2025-03-05 03:45:00,874.8868678118597,656.1651508588948,1,1006.5677389669902,-13.082166858464051
515,2025-03-05 04:00:00,876.0508452577814,492.1238631441711,2,1006.5677389669902,-12.96652859579568
516,2025-03-05 04:15:00,878.2515898733047,492.1238631441711,2,1006.5677389669902,-12.747890094845715
517,2025-03-05 04:30:00,879.9485495768408,492.1238631441711,2,1006.5677389669902,-12.579301371221652
518,2025-03-05 04:45:00,879.7200731683791,660.61171123354,1,1006.5677389669902,-12.601999933833664
519,2025-03-05 05:00:00,879.3017884326136,495.458783425155,2,1006.5677389669902,-12.643555481421021
520,2025-03-05 05:15:00,880.5031644652939,371.59408756886626,3,1006.5677389669902,-12.524201762225406
521,2025-03-05 05:30:00,880.0537543513153,402.0558217882709,3,1006.5677389669902,-12.568849538682048
522,2025-03-05 05:45:00,878.1784891289996,301.5418663412032,4,1006.5677389669902,-12.755152471879594
523,2025-03-05 06:00:00,876.2653184277541,433.7521154964859,3,1006.5677389669902,-12.945221220080183
524,2025-03-05 06:15:00,877.9200986263963,433.7521154964859,3,1006.5677389669902,-12.78082292530267
525,2025-03-05 06:30:00,873.4663242845762,491.27478857789777,2,1006.5677389669902,-13.22329432284527
526,2025-03-05 06:45:00,874.8185445496013,491.27478857789777,2,1006.5677389669902,-13.088954604545455
527,2025-03-05 07:00:00,876.9550525683409,491.27478857789777,2,1006.5677389669902,-12.876697849631746
528,2025-03-05 07:15:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
529,2025-03-05 07:30:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
530,2025-03-05 07:45:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
531,2025-03-05 08:00:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
532,2025-03-05 08:15:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
533,2025-03-05 08:30:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
534,2025-03-05 08:45:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
535,2025-03-05 09:00:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
536,2025-03-05 09:15:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
537,2025-03-05 09:30:00,877.4069724752737,877.4069724752737,0,1006.5677389669902,-12.831800731490784
538,2025-03-05 09:45:00,877.4069724752737,658.0552293564554,1,1006.5677389669902,-12.831800731490784
539,2025-03-05 10:00:00,878.8419130538088,493.5414220173415,2,1006.5677389669902,-12.689242955895107
540,2025-03-05 10:15:00,877.1892994901559,370.1560665130061,3,1006.5677389669902,-12.853426000878132
541,2025-03-05 10:30:00,876.9120286039732,277.6170498847546,4,1006.5677389669902,-12.880972173425576
542,2025-03-05 10:45:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
543,2025-03-05 11:00:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
544,2025-03-05 11:15:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
545,2025-03-05 11:30:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
546,2025-03-05 11:45:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
547,2025-03-05 12:00:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
548,2025-03-05 12:15:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
549,2025-03-05 12:30:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
550,2025-03-05 12:45:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
551,2025-03-05 13:00:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
552,2025-03-05 13:15:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
553,2025-03-05 13:30:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
554,2025-03-05 13:45:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
555,2025-03-05 14:00:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
556,2025-03-05 14:15:00,873.4870590705417,873.4870590705417,0,1006.5677389669902,-13.221234373458579
557,2025-03-05 14:30:00,872.4006323801555,655.1152943029062,1,1006.5677389669902,-13.329168161551285
558,2025-03-05 14:45:00,871.6301705681593,655.1152943029062,1,1006.5677389669902,-13.405711625261619
559,2025-03-05 15:00:00,869.434799818985,652.8881498018031,1,1006.5677389669902,-13.623816245962795
560,2025-03-05 15:15:00,865.4249157989263,649.8769915650716,1,1006.5677389669902,-14.022188244669398
561,2025-03-05 15:30:00,864.6509828127304,649.8769915650716,1,1006.5677389669902,-14.099076560898393
